keywords,logged,source,event_id,task_category
Audit Success,3/17/2026 10:43,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 18:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 2:55,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 12:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 13:04,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 16:49,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 19:02,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:36,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/13/2026 15:53,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 2:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:39,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:36,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:15,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 16:39,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 21:29,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 7:40,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 17:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:37,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 22:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 22:06,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:49,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 18:24,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 6:07,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 14:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:33,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:12,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 2:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 11:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:30,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:18,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 7:48,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 16:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:55,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:19,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:34,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:35,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 12:51,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 16:14,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 12:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 12:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 18:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 14:55,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 7:32,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:07,Microsoft Windows security,4672,Special Logon
Audit Success,3/15/2026 6:04,Microsoft Windows security,4624,Logon
Audit Success,3/16/2026 22:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 11:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:12,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:25,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 3:15,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:39,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:49,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 11:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 18:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:22,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 16:04,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:26,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 13:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 17:18,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 11:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 18:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 18:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 9:46,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 23:17,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 10:08,Microsoft Windows security,4624,Logon
Audit Success,3/14/2026 1:52,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 2:44,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:49,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:04,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 10:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/15/2026 3:33,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 18:24,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 1:00,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 3:48,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 3:07,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 18:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 11:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:10,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 6:37,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 13:46,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 13:22,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 18:26,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 11:59,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:39,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 18:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 20:21,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 23:30,Microsoft Windows security,4624,Logon
Audit Success,3/14/2026 13:13,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 17:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/15/2026 11:14,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:52,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 20:20,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 11:54,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 16:14,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 10:11,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 13:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 8:55,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 15:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 2:48,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 0:04,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:20,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:11,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:24,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 19:53,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 21:29,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 15:34,Microsoft Windows security,4672,Special Logon
